lot_area,neighborhood,overall_quality,overall_condition,year_built,basement_area,first_floor_area,second_floor_area,full_bath,half_bath,bedrooms,kitchens,garage_area,pool_area,sale_price
3600,OldTown,5,7,1930,687.0,687,671,1,1,3,1,336.0,0,124500
13500,OldTown,7,8,1879,819.0,1312,1142,2,0,3,1,576.0,0,185000
7200,OldTown,6,6,1910,1214.0,1260,1031,2,0,4,2,506.0,0,133900
5400,OldTown,6,7,1926,1149.0,1149,467,2,0,3,1,216.0,0,152000
8100,OldTown,5,6,1948,1559.0,1559,0,1,0,2,1,812.0,0,153500
10800,OldTown,7,8,1890,718.0,1576,978,1,1,3,1,704.0,0,159500
9439,OldTown,5,5,1930,912.0,912,336,1,0,2,1,160.0,0,87000
8626,OldTown,4,6,1956,0.0,968,0,1,0,2,1,331.0,0,104500
11800,OldTown,4,7,1949,0.0,1382,0,2,0,1,1,384.0,0,110000
6854,BrkSide,5,7,1925,756.0,916,144,1,0,1,1,308.0,0,136500
8674,BrkSide,5,6,1950,910.0,910,525,1,0,3,1,308.0,0,128250
8731,BrkSide,5,5,1920,915.0,1167,0,1,0,3,1,495.0,0,144000
8737,BrkSide,6,7,1923,1065.0,915,720,1,1,3,1,440.0,0,210000
6125,BrkSide,5,7,1939,728.0,728,546,2,0,3,1,224.0,0,135000
6000,BrkSide,6,6,1939,600.0,608,624,1,1,3,1,217.0,0,128000
6000,BrkSide,6,6,1941,735.0,869,349,1,0,3,1,440.0,0,131000
6120,BrkSide,5,7,1939,884.0,884,0,1,0,2,1,240.0,0,113000
6240,BrkSide,6,5,1938,861.0,861,548,1,1,3,1,528.0,0,126000
6240,BrkSide,5,8,1939,672.0,899,423,1,0,4,1,280.0,0,132000
6240,BrkSide,5,7,1930,966.0,1014,412,1,0,3,1,230.0,0,131750
6120,BrkSide,5,6,1926,756.0,903,378,1,0,2,1,379.0,0,132500
6120,BrkSide,5,8,1920,939.0,939,574,1,1,4,1,180.0,0,137500
6120,BrkSide,7,8,1929,832.0,854,0,1,0,2,1,576.0,0,132000
6240,BrkSide,6,6,1931,884.0,959,408,1,0,3,1,560.0,0,127500
6180,BrkSide,6,5,1926,960.0,986,0,1,0,2,1,180.0,0,102000
7755,OldTown,6,8,1918,1100.0,1100,1164,2,1,4,1,408.0,0,200000
13515,BrkSide,6,6,1919,764.0,1060,764,1,0,3,1,520.0,0,180500
8850,BrkSide,6,7,1920,768.0,752,624,1,0,3,1,576.0,0,165000
8550,BrkSide,5,5,1926,750.0,960,356,1,0,4,1,576.0,0,90000
8730,BrkSide,6,7,1915,698.0,698,698,1,0,3,1,384.0,0,153575
5700,OldTown,7,6,1929,672.0,672,672,1,1,3,1,456.0,0,140000
8520,OldTown,6,7,1916,714.0,1664,862,2,0,5,1,216.0,0,136000
5680,OldTown,5,4,1901,592.0,933,240,2,0,3,1,240.0,0,113000
5680,OldTown,5,3,1901,969.0,969,245,1,0,2,1,216.0,0,117000
7758,IDOTRR,7,4,1931,1040.0,1226,592,1,1,4,1,240.0,0,169500
7449,IDOTRR,7,7,1930,637.0,1108,0,1,0,3,1,280.0,0,139400
13200,IDOTRR,6,6,1963,741.0,1497,797,3,0,5,1,658.0,0,202500
6882,IDOTRR,6,7,1914,684.0,773,582,1,1,3,1,0.0,0,127000
9000,IDOTRR,6,6,1937,780.0,780,595,1,1,3,1,544.0,0,141000
9780,IDOTRR,7,9,1950,976.0,976,976,1,1,4,1,299.0,0,212300
10320,IDOTRR,6,5,1915,1138.0,1138,1042,1,1,3,1,720.0,0,161000
4330,IDOTRR,4,6,1958,808.0,838,477,2,0,3,1,436.0,0,99500
7200,IDOTRR,5,7,1920,530.0,581,530,1,0,3,1,288.0,0,101000
4800,IDOTRR,4,7,1916,1196.0,1196,0,1,0,2,1,440.0,0,109900
12358,OldTown,5,6,1941,720.0,854,0,1,1,2,1,660.0,0,128500
10120,OldTown,7,4,1910,925.0,964,925,1,1,4,2,308.0,0,122000
4388,OldTown,5,7,1930,672.0,840,0,1,0,3,1,0.0,0,87000
10320,IDOTRR,4,1,1910,771.0,866,504,2,0,3,1,264.0,0,50000
12888,Sawyer,7,8,1937,1005.0,1262,1005,1,1,3,1,498.0,0,219000
18030,ClearCr,5,6,1946,1598.0,1636,971,3,0,3,1,0.0,0,200500
8160,Edwards,5,6,1940,756.0,756,378,1,1,3,1,240.0,0,126000
4484,SWISU,5,6,1942,672.0,778,504,1,0,2,1,240.0,0,108500
11235,Sawyer,5,5,1963,925.0,999,0,1,0,3,1,308.0,0,130000
11235,Sawyer,5,5,1964,1420.0,1452,0,1,0,2,1,572.0,0,158450
14299,Sawyer,4,3,1964,1005.0,1005,0,1,0,3,1,440.0,0,115400
7943,Sawyer,4,5,1961,1029.0,1029,0,1,0,3,1,261.0,0,118500
14149,Sawyer,5,8,1964,980.0,1020,0,2,0,3,1,528.0,0,165000
11677,Sawyer,5,4,1966,1040.0,1040,0,1,0,3,1,264.0,0,123000
8400,Sawyer,6,5,1966,814.0,913,0,1,0,3,1,240.0,0,129000
7094,Sawyer,5,5,1966,894.0,894,0,1,0,3,1,384.0,0,125000
8978,Sawyer,5,5,1968,948.0,948,0,1,0,3,1,300.0,0,108000
8425,Sawyer,5,6,1971,768.0,868,0,1,0,2,1,576.0,0,119900
8665,Sawyer,5,5,1968,876.0,897,0,1,0,3,1,264.0,0,115000
8398,Sawyer,5,5,1967,943.0,943,0,1,0,2,1,528.0,0,134500
7742,Sawyer,5,7,1966,955.0,955,0,1,0,3,1,386.0,0,127000
8724,Sawyer,5,5,1968,894.0,894,0,1,0,3,1,450.0,0,129000
8197,Sawyer,6,5,1977,660.0,1285,0,1,1,3,1,528.0,0,143500
8169,Sawyer,5,7,1966,912.0,912,0,1,0,3,1,315.0,0,129000
14175,Sawyer,5,5,1956,1240.0,1375,0,1,0,3,1,323.0,0,187000
16779,Sawyer,5,4,1920,671.0,1567,1087,3,0,4,1,638.0,0,158000
25339,Sawyer,5,7,1918,816.0,1416,0,2,0,3,1,576.0,0,112000
6960,Sawyer,7,8,1940,680.0,798,504,1,1,2,1,224.0,0,165250
11375,Sawyer,6,5,1954,967.0,1299,0,1,0,3,1,494.0,0,150000
13770,Sawyer,5,6,1958,1158.0,1176,0,1,0,3,1,303.0,0,137000
9000,Sawyer,4,7,1945,0.0,998,0,1,0,3,1,460.0,0,89500
115149,ClearCr,7,5,1971,1643.0,1824,0,2,0,2,1,739.0,0,302000
11075,ClearCr,6,5,1984,1190.0,1522,0,2,0,3,1,552.0,0,182000
10029,ClearCr,6,5,1988,1151.0,1164,896,2,1,4,1,521.0,0,211000
17541,Edwards,5,7,1948,409.0,1325,0,2,0,3,1,576.0,0,216000
22692,Edwards,5,5,1953,1073.0,1630,0,2,0,3,1,649.0,0,130000
17808,Edwards,4,5,1946,484.0,1242,0,1,0,2,1,336.0,0,109900
12671,ClearCr,6,7,1954,1288.0,2422,0,3,0,4,1,527.0,0,255000
12615,Edwards,6,7,1950,1202.0,2158,0,2,0,4,1,576.0,0,243000
10512,Edwards,6,6,1954,988.0,988,638,1,1,3,1,332.0,0,154000
5400,SWISU,5,5,1958,864.0,864,0,1,0,3,1,399.0,0,118000
11515,Edwards,4,5,1958,0.0,943,0,1,0,3,1,308.0,0,80000
7711,Edwards,4,3,1977,1440.0,1440,0,2,0,4,2,0.0,0,150000
9098,Edwards,4,7,1920,528.0,605,0,1,0,2,1,0.0,0,86000
3869,Edwards,5,6,1984,1038.0,1038,0,2,0,2,1,264.0,0,130000
9280,Edwards,5,6,1951,1342.0,1342,0,1,0,4,1,256.0,0,125000
11100,Edwards,5,6,1951,1080.0,1080,400,1,0,4,1,253.0,0,136500
7550,Edwards,4,5,1920,951.0,986,376,2,0,4,1,280.0,0,96000
9060,Edwards,5,6,1957,0.0,1340,0,1,0,3,1,252.0,0,120000
23920,SawyerW,6,5,1984,1105.0,1105,717,2,0,4,1,515.0,444,228500
10357,SawyerW,7,5,1990,910.0,1442,0,2,0,3,1,719.0,0,179900
13474,SawyerW,7,5,1990,700.0,1122,1121,2,1,4,1,746.0,0,225000
10380,SawyerW,7,5,1986,1502.0,1553,1177,2,1,4,1,576.0,0,301000
13125,SawyerW,7,5,1991,1104.0,912,1215,2,1,4,1,833.0,0,238000
11287,SawyerW,7,6,1989,807.0,1175,807,2,1,3,1,575.0,0,228500
9317,SawyerW,7,5,1994,779.0,1029,929,2,1,3,1,499.0,0,220000
9965,CollgCr,7,5,2007,1264.0,1282,1414,2,1,4,1,792.0,0,383970
9965,CollgCr,8,5,2006,1466.0,1466,1362,3,0,4,1,1052.0,0,424870
9178,CollgCr,8,5,2007,1643.0,1651,0,2,0,3,1,870.0,0,250000
10481,CollgCr,8,5,2006,2140.0,2140,0,2,1,3,1,894.0,0,360000
10652,CollgCr,7,5,2006,1494.0,1494,0,2,0,3,1,840.0,0,279500
11175,CollgCr,7,5,2007,1316.0,1316,0,2,0,3,1,440.0,0,200141
10235,CollgCr,8,5,2007,1643.0,1651,0,2,0,3,1,870.0,0,246500
9588,CollgCr,8,5,2007,1482.0,1482,1092,2,1,3,1,868.0,0,276000
8814,CollgCr,7,5,2005,1274.0,1274,0,2,0,3,1,508.0,0,203000
11103,CollgCr,7,5,2006,728.0,728,728,2,1,3,1,440.0,0,155835
8556,CollgCr,7,5,2006,1240.0,1240,0,2,0,2,1,826.0,0,194000
6762,CollgCr,7,5,2007,1208.0,1208,0,2,0,2,1,628.0,0,195400
11750,CollgCr,7,5,2005,1546.0,1546,0,2,0,3,1,796.0,0,217000
8760,CollgCr,8,5,2006,1489.0,1500,0,2,0,3,1,674.0,0,212999
7242,CollgCr,7,5,2005,1270.0,1270,0,2,0,2,1,524.0,0,175900
9316,CollgCr,7,5,2005,879.0,879,916,2,1,3,1,578.0,0,191000
9317,CollgCr,6,5,2006,1314.0,1314,0,2,0,3,1,440.0,0,176432
14364,SawyerW,7,5,1988,1157.0,1180,882,2,1,3,1,454.0,0,277000
8883,SawyerW,7,5,1988,929.0,946,927,2,1,3,1,619.0,0,207000
159000,ClearCr,6,7,1958,1444.0,1444,700,2,0,4,1,389.0,0,277000
53107,ClearCr,6,5,1992,1580.0,1079,874,2,1,3,1,501.0,0,240000
12205,ClearCr,6,8,1966,832.0,976,1111,2,1,5,1,444.0,0,187500
20064,ClearCr,8,6,1976,966.0,1743,0,0,1,0,1,529.0,0,279000
14217,CollgCr,5,5,1994,1022.0,1022,0,1,0,3,1,747.0,0,139500
8775,CollgCr,5,5,1994,990.0,990,0,1,0,3,1,299.0,0,126000
11249,CollgCr,6,5,1995,1200.0,1200,0,2,0,3,1,521.0,0,177500
10021,CollgCr,6,6,1997,635.0,646,662,2,1,3,1,497.0,0,175000
9531,CollgCr,6,5,1998,794.0,882,914,2,1,3,1,546.0,0,211000
8428,CollgCr,5,7,1994,990.0,990,0,1,0,3,1,384.0,0,146000
16561,CollgCr,5,5,1996,1097.0,1097,0,1,1,3,1,242.0,0,147900
8070,CollgCr,4,5,1994,990.0,990,0,1,0,3,1,0.0,0,123600
9337,CollgCr,6,5,1997,824.0,905,881,2,1,3,1,684.0,0,204750
10820,CollgCr,7,5,1999,988.0,988,885,2,1,3,1,597.0,0,235500
12352,CollgCr,7,5,1998,853.0,853,900,2,1,3,1,534.0,0,217000
9543,CollgCr,7,5,2001,845.0,845,845,2,1,3,1,517.0,0,190550
8826,CollgCr,7,5,2000,985.0,985,857,2,1,3,1,486.0,0,217500
10665,CollgCr,7,5,2003,1453.0,1479,0,2,0,3,1,558.0,0,226000
11317,CollgCr,7,5,2003,840.0,840,828,2,1,3,1,500.0,0,180000
11800,CollgCr,5,5,1974,864.0,894,0,1,0,3,1,440.0,0,131000
8660,CollgCr,5,5,1976,1015.0,1025,0,2,0,3,1,370.0,0,153500
9720,CollgCr,5,7,1977,995.0,1009,0,2,0,3,1,576.0,0,160000
8982,CollgCr,5,5,1977,1040.0,1040,0,1,1,3,1,748.0,0,134900
16300,CollgCr,5,4,1977,876.0,907,0,1,0,3,1,308.0,0,130000
9675,CollgCr,5,6,1975,864.0,879,0,1,0,3,1,440.0,0,120000
7700,CollgCr,5,5,1972,882.0,882,0,1,0,3,1,461.0,0,112500
10356,CollgCr,5,6,1975,969.0,969,0,1,1,3,1,440.0,0,122000
7200,CollgCr,5,5,1972,864.0,864,0,1,0,3,1,576.0,0,127000
7200,CollgCr,4,8,1972,385.0,875,0,1,0,3,1,728.0,0,117000
10386,CollgCr,8,5,2004,2000.0,2000,0,2,0,3,1,888.0,0,305900
9375,CollgCr,8,5,2002,1284.0,1284,885,2,1,3,1,647.0,0,228500
11354,CollgCr,7,5,2000,1673.0,1673,0,2,0,3,1,583.0,0,270000
8749,CollgCr,7,5,2002,1459.0,1459,0,2,0,3,1,527.0,0,192000
8749,CollgCr,7,5,2003,979.0,992,940,2,1,3,1,610.0,0,213000
8158,CollgCr,7,5,2002,860.0,860,869,2,1,3,1,542.0,0,200000
16226,CollgCr,8,5,1998,1028.0,1210,1242,2,1,4,1,683.0,0,267000
11927,CollgCr,8,5,1994,1556.0,1592,0,2,0,3,1,484.0,0,228000
12728,CollgCr,8,5,2001,1531.0,1531,908,2,1,4,1,560.0,0,275000
15295,CollgCr,7,5,1996,860.0,1212,780,2,1,3,1,608.0,0,211000
11248,CollgCr,9,5,2002,1626.0,1668,0,2,0,3,1,702.0,0,285000
10000,CollgCr,8,5,1995,1220.0,1220,870,2,1,3,1,556.0,0,240000
4435,CollgCr,6,5,2003,848.0,848,0,1,0,1,1,420.0,0,131500
17227,CollgCr,8,5,1999,1341.0,1341,0,1,1,1,1,482.0,0,246900
8200,CollgCr,7,5,2003,847.0,847,1081,2,1,4,1,434.0,0,219500
8450,CollgCr,7,5,2003,1337.0,1337,0,2,0,3,1,531.0,0,185000
8145,CollgCr,7,5,2007,738.0,738,738,2,1,3,1,552.0,0,179400
9245,CollgCr,7,5,2006,939.0,939,858,2,1,3,1,639.0,0,213500
8500,CollgCr,7,5,2004,1422.0,1422,0,2,0,3,1,626.0,0,179600
8769,CollgCr,7,5,2005,1169.0,1190,0,2,0,2,1,578.0,0,173500
8334,CollgCr,6,5,2006,1330.0,1330,0,2,0,3,1,437.0,0,167840
8333,CollgCr,7,5,2006,738.0,738,753,2,1,3,1,484.0,0,168675
9045,CollgCr,5,5,2005,768.0,768,768,2,1,3,1,400.0,0,167000
9170,Edwards,5,7,1965,1214.0,1214,0,1,0,2,1,461.0,0,140000
9825,Edwards,5,5,1967,936.0,936,0,1,0,2,1,384.0,0,118500
8308,Edwards,4,6,1963,1088.0,1088,0,1,0,2,1,520.0,0,110000
10921,Edwards,4,5,1965,960.0,960,0,1,0,3,1,432.0,0,94750
16287,Edwards,5,6,1925,901.0,901,450,1,0,3,1,576.0,0,122000
8240,Edwards,6,6,1960,1179.0,1179,0,1,0,2,1,622.0,0,110000
11841,Edwards,6,5,1990,816.0,816,0,1,0,3,1,0.0,0,118500
6285,Edwards,6,6,1976,960.0,1044,0,1,0,3,1,528.0,0,133500
7917,Edwards,6,7,1976,1143.0,1113,0,1,1,3,1,504.0,0,148000
9555,Edwards,5,6,1979,0.0,1100,1133,2,1,5,2,579.0,0,141000
8536,Edwards,5,5,2006,1125.0,1125,0,1,1,2,1,430.0,0,155000
7024,Edwards,5,5,2005,1090.0,1090,0,1,1,2,1,450.0,0,157000
7023,Edwards,5,5,2005,734.0,734,674,2,1,3,1,489.0,0,171500
39290,Edwards,10,5,2008,5095.0,5095,0,2,1,2,1,1154.0,0,183850
40094,Edwards,10,5,2007,3138.0,3138,1538,3,1,3,1,884.0,0,184750
3675,Edwards,6,5,2005,547.0,1072,0,1,0,2,1,525.0,0,140000
6400,Edwards,5,7,1959,960.0,960,0,1,0,2,1,392.0,0,131750
6882,Edwards,4,3,1955,0.0,1152,0,2,0,2,2,0.0,0,61500
10215,Edwards,4,5,1954,864.0,948,0,1,0,3,1,248.0,0,111000
8741,Edwards,5,6,1946,1195.0,1195,0,2,0,4,2,0.0,0,98500
4270,Edwards,3,6,1931,544.0,774,0,1,0,3,1,0.0,0,79000
10042,Edwards,6,8,1920,660.0,740,125,1,0,2,1,216.0,0,108500
9450,Edwards,4,5,1954,894.0,894,0,1,0,3,1,400.0,0,110000
11767,Edwards,4,7,1910,560.0,796,550,1,1,2,1,384.0,0,112000
8172,Edwards,4,5,1955,768.0,768,0,1,0,2,1,355.0,0,125000
8172,Edwards,4,5,1955,864.0,864,0,1,0,3,1,528.0,0,79275
8190,Edwards,4,6,1954,948.0,948,0,1,0,3,1,280.0,0,119000
10896,SWISU,6,7,1914,1440.0,1440,1440,2,0,8,2,0.0,0,200000
10890,SWISU,5,6,1923,1296.0,1296,1296,2,0,6,2,0.0,0,150000
10592,Crawfor,6,7,1923,602.0,900,602,1,1,3,1,180.0,0,165000
10594,Crawfor,5,5,1926,768.0,789,0,1,0,2,1,200.0,0,96500
7223,Crawfor,5,5,1926,1290.0,1422,0,1,0,3,1,352.0,0,136500
6821,Crawfor,6,7,1921,651.0,759,539,2,0,2,1,240.0,0,146500
7200,SWISU,5,7,1937,731.0,981,787,1,1,3,1,240.0,0,175000
4000,Crawfor,7,8,1930,531.0,567,531,1,0,2,1,216.0,0,148500
6720,Crawfor,6,7,1921,585.0,851,585,1,0,3,1,228.0,0,141500
7642,Crawfor,7,8,1918,912.0,912,514,1,1,3,1,216.0,0,189950
7155,Crawfor,6,8,1926,686.0,686,775,1,0,3,1,225.0,0,135000
7128,Crawfor,7,5,1941,918.0,918,728,2,0,4,1,240.0,0,164000
4280,Crawfor,5,6,1913,440.0,694,0,1,0,2,1,352.0,0,90350
5362,Crawfor,5,6,1910,661.0,661,589,2,0,3,1,552.0,0,139000
6305,Crawfor,5,7,1938,920.0,954,0,1,0,2,1,240.0,0,119750
7136,Crawfor,6,6,1946,979.0,979,979,2,0,4,2,492.0,0,145000
6270,Crawfor,5,6,1949,1001.0,1001,1001,2,0,4,2,871.0,0,145000
7230,Crawfor,7,7,1927,851.0,867,851,2,1,4,1,264.0,0,238000
13108,Crawfor,5,5,1951,0.0,1226,0,1,1,2,1,400.0,0,153500
22420,Crawfor,6,6,1918,1370.0,1370,1254,2,1,4,1,864.0,0,239000
12168,Crawfor,8,6,1934,965.0,1940,1254,2,1,4,1,380.0,0,359100
7810,Crawfor,4,6,1930,930.0,1230,525,2,0,4,1,231.0,0,188000
11275,Crawfor,6,7,1932,854.0,1096,895,1,1,3,1,432.0,0,220000
6221,Crawfor,5,5,1941,728.0,760,595,2,0,3,1,528.0,0,140000
10570,Crawfor,8,8,1932,853.0,1549,1178,2,1,3,1,440.0,0,315000
7259,Crawfor,6,8,1945,1028.0,1436,884,2,1,3,1,180.0,0,259500
14442,Crawfor,6,7,1957,1477.0,1839,0,2,0,3,1,416.0,0,257500
13125,Crawfor,7,6,1940,800.0,960,780,1,1,3,1,240.0,0,219500
21000,Crawfor,6,5,1953,1809.0,2259,0,2,0,3,1,450.0,0,217000
25485,Crawfor,6,4,1960,1560.0,1560,0,1,1,3,1,580.0,0,201000
21579,Crawfor,6,6,1968,1488.0,1488,0,2,0,3,1,552.0,0,215000
1782,Blueste,6,6,1980,516.0,529,516,1,0,2,1,462.0,0,123900
17871,Crawfor,4,5,1995,1680.0,1680,0,2,0,4,1,628.0,0,170000
3907,Blueste,8,5,1988,1004.0,1020,0,1,0,1,1,509.0,0,200000
20693,Crawfor,7,5,1971,1696.0,1696,0,2,0,3,1,625.0,0,198000
32668,Crawfor,6,3,1957,2035.0,2515,0,3,0,4,2,484.0,0,200624
18044,Crawfor,8,5,1986,279.0,2726,0,2,1,2,1,691.0,228,315000
8500,IDOTRR,5,7,1919,793.0,997,520,2,0,3,1,0.0,0,115000
7000,IDOTRR,6,7,1940,720.0,720,495,1,0,3,1,720.0,0,141000
5000,IDOTRR,5,6,1941,720.0,803,0,1,0,2,1,360.0,0,87000
7288,IDOTRR,5,7,1925,936.0,936,665,2,0,3,1,0.0,0,129850
6060,IDOTRR,4,5,1939,732.0,772,351,1,0,3,1,264.0,0,100000
9060,IDOTRR,5,6,1923,859.0,942,886,2,0,3,1,0.0,0,150909
3672,IDOTRR,5,7,1922,816.0,816,0,1,0,2,1,100.0,0,75200
8263,IDOTRR,6,5,1920,1012.0,1012,0,1,0,2,1,308.0,0,118400
8967,IDOTRR,5,2,1920,961.0,1077,0,1,0,2,1,338.0,0,67000
13710,IDOTRR,5,5,1950,910.0,910,648,1,1,4,1,282.0,0,152000
11067,IDOTRR,2,4,1939,0.0,640,0,1,0,1,1,256.0,0,68104
8250,IDOTRR,5,6,1895,957.0,1034,957,2,0,4,2,0.0,0,119600
6565,IDOTRR,4,6,1957,1073.0,1073,0,1,0,3,1,720.0,0,140000
6060,IDOTRR,5,9,1930,837.0,1001,0,1,0,2,1,216.0,0,124900
5568,Crawfor,8,5,2006,1573.0,1625,0,2,0,2,1,495.0,0,375000
4750,Crawfor,8,5,2006,1573.0,1625,0,2,0,2,1,538.0,0,235000
12150,Mitchel,6,6,1979,1001.0,1299,0,2,0,2,1,486.0,0,183500
7540,Mitchel,6,6,1978,888.0,912,0,1,0,2,1,470.0,0,156000
9187,Mitchel,6,5,1983,1084.0,1080,0,1,1,3,1,484.0,0,134000
10000,Mitchel,5,5,2002,1441.0,1392,0,2,0,3,1,650.0,0,215000
12864,Mitchel,7,5,2002,1409.0,1409,0,1,1,1,1,576.0,0,245000
9928,Mitchel,7,5,1991,1454.0,1478,0,2,0,3,1,506.0,0,210000
8750,Mitchel,7,6,1975,852.0,918,0,1,0,3,0,360.0,0,148000
8410,Mitchel,6,6,1974,970.0,1026,0,1,0,2,1,528.0,0,143000
4054,Timber,7,6,1987,1501.0,1501,0,2,0,2,1,512.0,0,244000
9763,GrnHill,7,5,1998,1502.0,1502,0,1,1,1,1,286.0,0,330000
16905,Timber,5,6,1959,1350.0,1328,0,1,1,2,1,308.0,0,170000
19958,Timber,6,8,1958,585.0,2279,0,2,1,4,1,461.0,0,257000
8368,Timber,7,5,2006,1689.0,1689,0,2,0,3,1,433.0,0,231713
8298,Timber,8,5,2006,1546.0,1564,0,2,0,2,1,502.0,0,267300
9037,Timber,8,5,2006,1476.0,1484,0,2,0,2,1,472.0,0,265900
10991,Timber,8,5,2007,1571.0,1571,0,2,0,3,1,722.0,0,239000
10656,Timber,8,5,2006,1638.0,1646,0,2,0,3,1,870.0,0,248900
10331,Timber,7,7,1985,1265.0,1240,0,2,0,3,1,528.0,0,174000
13758,Timber,7,5,1990,1156.0,1187,530,2,1,3,1,400.0,0,187500
9303,Timber,6,5,1996,872.0,888,868,2,1,3,1,422.0,0,204000
6718,Timber,8,5,2001,1267.0,1312,0,2,0,2,1,471.0,0,180500
9590,Timber,7,5,2003,868.0,1146,0,2,0,3,1,438.0,0,187500
11305,Timber,8,5,2002,1922.0,1922,0,2,0,2,1,692.0,0,282000
7777,Timber,6,5,1996,1491.0,1491,0,2,0,3,1,571.0,0,178000
14536,Timber,8,5,2002,1616.0,1629,0,2,0,3,1,808.0,0,270000
11800,Timber,7,5,2003,1122.0,1146,1340,3,1,5,1,452.0,0,279900
35133,Timber,5,4,1963,1572.0,1572,0,1,1,3,1,995.0,0,186700
15306,Timber,8,5,2006,1732.0,1776,0,2,0,3,1,712.0,0,283463
12633,Timber,10,5,2006,1824.0,1824,0,2,0,3,1,932.0,0,392000
12665,Timber,8,5,2005,1094.0,1133,1349,2,1,4,1,642.0,0,281213
8402,Mitchel,5,5,2007,1120.0,1120,0,1,0,3,1,0.0,0,147000
43500,Mitchel,3,5,1953,0.0,2034,0,1,0,2,1,1041.0,561,130000
6710,Mitchel,6,5,1996,920.0,936,0,0,1,0,1,460.0,0,140000
25286,Mitchel,4,5,1963,1064.0,1040,0,1,0,3,1,648.0,0,132250
25000,Mitchel,5,4,1967,1632.0,1632,0,2,0,4,2,576.0,0,143000
32463,Mitchel,4,4,1961,1249.0,1622,0,1,0,3,1,1356.0,0,168000
4224,MeadowV,5,7,1976,1040.0,1060,0,1,0,3,1,572.0,0,129900
4224,MeadowV,5,5,1976,1142.0,1142,0,1,1,3,1,528.0,0,134000
1504,MeadowV,4,4,1972,546.0,546,546,1,1,3,1,253.0,0,85500
1533,MeadowV,4,5,1970,530.0,530,462,1,0,2,1,297.0,0,106500
1495,MeadowV,4,6,1970,546.0,546,546,1,1,3,1,0.0,0,93900
2001,MeadowV,4,5,1970,546.0,546,546,1,1,3,1,286.0,0,75000
1936,MeadowV,4,6,1970,630.0,630,0,1,0,1,1,0.0,0,84500
1890,MeadowV,4,3,1976,546.0,546,546,1,1,3,1,286.0,0,75190
11333,Mitchel,6,5,1976,1029.0,1062,0,1,0,3,1,539.0,0,146800
9129,Mitchel,5,5,1977,923.0,1008,0,1,0,1,1,678.0,0,153500
15957,Mitchel,6,6,1977,1244.0,1356,0,2,0,3,1,528.0,0,188000
33983,Mitchel,5,6,1977,1160.0,1676,0,1,1,3,1,672.0,0,196000
8286,Mitchel,5,7,1977,716.0,716,716,1,1,3,1,531.0,0,157000
6723,Mitchel,5,7,1971,796.0,796,0,1,0,2,1,0.0,0,138000
7244,Mitchel,5,7,1970,768.0,768,0,1,0,2,1,624.0,0,129500
27697,Mitchel,4,3,1961,1396.0,1608,0,1,0,3,1,444.0,0,80000
7599,Mitchel,4,6,1982,845.0,845,0,1,0,2,1,360.0,0,129500
11000,Mitchel,5,6,1976,1090.0,1178,0,1,1,3,1,502.0,0,135000
8314,Mitchel,5,7,1982,816.0,816,0,1,0,2,1,264.0,0,124500
11625,Mitchel,5,7,1983,816.0,816,0,1,0,2,1,264.0,0,139000
10712,Mitchel,5,5,1991,974.0,974,0,1,0,3,1,0.0,0,93500
10447,Mitchel,5,6,1984,864.0,887,0,1,0,3,1,288.0,0,124500
11027,NAmes,6,5,1954,1178.0,1293,0,2,0,2,1,452.0,0,149900
10533,NAmes,6,6,1956,1008.0,1024,0,1,0,2,1,313.0,0,157500
11765,NAmes,5,5,1957,1617.0,1797,0,1,1,3,1,963.0,0,169000
39384,NAmes,6,6,1957,1705.0,1390,0,1,1,1,1,550.0,0,252000
11727,NAmes,7,6,1969,1851.0,1851,0,2,0,3,1,506.0,0,192100
8238,Gilbert,6,5,1997,813.0,813,712,2,1,3,1,400.0,0,183500
13006,Gilbert,7,5,1997,964.0,993,1243,2,1,4,1,642.0,0,222000
13041,Gilbert,6,5,1995,781.0,781,890,2,1,3,1,423.0,0,170000
13031,Gilbert,6,5,1995,691.0,691,807,2,1,3,1,409.0,0,187500
9783,Gilbert,6,5,1996,821.0,821,955,2,1,3,1,443.0,0,202000
11207,Gilbert,6,5,1997,802.0,802,709,2,1,3,1,413.0,0,185000
19378,Gilbert,7,5,2005,1392.0,1392,1070,2,1,4,1,576.0,0,320000
14859,Gilbert,7,5,2006,1670.0,1670,0,2,0,3,1,690.0,0,240000
13128,Gilbert,8,5,2005,1074.0,1074,990,2,1,4,1,527.0,0,250000
10463,Gilbert,8,5,2005,893.0,901,900,2,1,3,1,800.0,0,239900
13751,Gilbert,7,5,2005,1700.0,1700,512,2,1,3,1,773.0,0,309000
23257,Gilbert,7,5,2006,868.0,887,1134,2,1,3,1,422.0,0,274725
13108,StoneBr,8,5,1994,2062.0,2079,608,2,1,4,1,618.0,0,270000
8076,Gilbert,6,6,1993,1160.0,1169,0,2,0,3,1,402.0,0,183500
7685,Gilbert,6,5,1993,697.0,697,804,2,1,3,1,420.0,0,165600
9084,Gilbert,7,5,1998,935.0,955,677,2,1,3,1,462.0,0,176500
3701,StoneBr,8,5,1987,1191.0,1204,0,2,0,2,1,461.0,0,130000
5306,StoneBr,7,7,1987,1064.0,1064,703,2,0,2,1,504.0,0,239000
